country,partner_country,year,import_value_usd,import_weight_tonnes
Canada,Japan,2002,0,0.0
Canada,Japan,2003,0,0.0
Canada,Japan,2004,0,0.0
Canada,Japan,2005,0,0.0
Canada,Japan,2006,0,0.0
Canada,Japan,2007,0,0.0
Canada,Japan,2008,0,0.0
Canada,Japan,2009,0,0.0
Canada,Japan,2010,0,0.0
Canada,Japan,2011,0,0.0
Canada,Japan,2013,0,0.0
Canada,Japan,2014,0,0.0
Canada,Japan,2015,0,0.0
Canada,Japan,2016,0,0.0
Canada,Japan,2017,0,0.0
Canada,Japan,2018,0,0.0
Canada,Japan,2019,4,0.001
Canada,Japan,2020,4,0.001
Canada,Japan,2021,4,0.001
Canada,Japan,2022,0,0.0
Canada,Japan,2023,0,0.0
Canada,Japan,2024,0,0.0
Canada,Pakistan,2000,0,0.0
Canada,Pakistan,2001,0,0.0
Canada,Pakistan,2002,0,0.0
Canada,Pakistan,2003,0,0.0
Canada,Pakistan,2004,0,0.0
Canada,Pakistan,2005,0,0.0
Canada,Pakistan,2006,0,0.0
Canada,Pakistan,2007,0,0.0
Canada,Pakistan,2008,0,0.0
Canada,Pakistan,2009,0,0.0
Canada,Pakistan,2010,0,0.0
Canada,Pakistan,2011,0,0.0
Canada,Pakistan,2013,0,0.0
Canada,Pakistan,2014,0,0.0
Canada,Pakistan,2015,0,0.0
Canada,Pakistan,2016,0,0.0
Canada,Pakistan,2017,0,0.0
Canada,Pakistan,2018,0,0.0
Canada,Pakistan,2019,4,0.001
Canada,Pakistan,2020,4,0.001
Canada,Pakistan,2021,4,0.001
Canada,Pakistan,2022,0,0.0
Canada,Pakistan,2023,0,0.0
Canada,Pakistan,2024,0,0.0
Canada,Portugal,2000,0,0.0
Canada,Portugal,2001,0,0.0
Canada,Portugal,2002,0,0.0
Canada,Portugal,2003,0,0.0
Canada,Portugal,2004,0,0.0
Canada,Portugal,2005,0,0.0
Canada,Portugal,2006,0,0.0
Canada,Portugal,2007,0,0.0
Canada,Portugal,2008,0,0.0
Canada,Portugal,2009,0,0.0
Canada,Portugal,2010,0,0.0
Canada,Portugal,2011,0,0.0
Canada,Portugal,2013,0,0.0
Canada,Portugal,2014,0,0.0
Canada,Portugal,2015,0,0.0
Canada,Portugal,2016,0,0.0
Canada,Portugal,2017,0,0.0
Canada,Portugal,2018,0,0.0
Canada,Portugal,2019,4,0.001
Canada,Portugal,2020,4,0.001
Canada,Portugal,2021,4,0.001
Canada,Portugal,2022,0,0.0
Canada,Portugal,2023,4,0.001
Canada,Portugal,2024,0,0.0
Canada,Russia,2000,0,0.0
Canada,Russia,2001,0,0.0
Canada,Russia,2002,0,0.0
Canada,Russia,2003,0,0.0
Canada,Russia,2004,0,0.0
Canada,Russia,2005,0,0.0
Canada,Russia,2006,0,0.0
Canada,Russia,2007,0,0.0
Canada,Russia,2008,0,0.0
Canada,Russia,2009,0,0.0
Canada,Russia,2010,0,0.0
Canada,Russia,2011,0,0.0
Canada,Russia,2013,0,0.0
Canada,Russia,2014,0,0.0
Canada,Russia,2015,0,0.0
Canada,Russia,2016,0,0.0
Canada,Russia,2017,0,0.0
Canada,Russia,2018,0,0.0
Canada,Russia,2019,4,0.001
Canada,Russia,2020,4,0.001
Canada,Russia,2021,4,0.001
Canada,Russia,2022,0,0.0
Canada,Russia,2023,0,0.0
Canada,Russia,2024,0,0.0
Canada,Saudi Arabia,2000,0,0.0
Canada,Saudi Arabia,2001,0,0.0
Canada,Saudi Arabia,2002,0,0.0
Canada,Saudi Arabia,2003,0,0.0
Canada,Saudi Arabia,2004,0,0.0
Canada,Saudi Arabia,2005,0,0.0
Canada,Saudi Arabia,2006,0,0.0
Canada,Saudi Arabia,2007,0,0.0
Canada,Saudi Arabia,2008,0,0.0
Canada,Saudi Arabia,2009,0,0.0
Canada,Saudi Arabia,2010,0,0.0
Canada,Saudi Arabia,2011,0,0.0
Canada,Saudi Arabia,2013,0,0.0
Canada,Saudi Arabia,2014,0,0.0
Canada,Saudi Arabia,2015,0,0.0
Canada,Saudi Arabia,2016,0,0.0
Canada,Saudi Arabia,2017,0,0.0
Canada,Saudi Arabia,2018,0,0.0
Canada,Saudi Arabia,2019,4,0.001
Canada,Saudi Arabia,2020,4,0.001
Canada,Saudi Arabia,2021,4,0.001
Canada,Saudi Arabia,2022,0,0.0
Canada,Saudi Arabia,2023,0,0.0
Canada,Saudi Arabia,2024,0,0.0
Canada,Spain,2000,0,0.0
Canada,Spain,2001,0,0.0
Canada,Spain,2002,0,0.0
Canada,Spain,2003,0,0.0
Canada,Spain,2004,0,0.0
Canada,Spain,2005,0,0.0
Canada,Spain,2006,0,0.0
Canada,Spain,2007,0,0.0
Canada,Spain,2008,0,0.0
Canada,Spain,2009,0,0.0
Canada,Spain,2010,0,0.0
Canada,Spain,2011,0,0.0
Canada,Spain,2013,0,0.0
Canada,Spain,2014,0,0.0
Canada,Spain,2015,0,0.0
Canada,Spain,2016,0,0.0
Canada,Spain,2017,0,0.0
Canada,Spain,2018,0,0.0
Canada,Spain,2019,4,0.001
Canada,Spain,2020,4,0.001
Canada,Spain,2021,4,0.001
Canada,Spain,2022,0,0.0
Canada,Spain,2023,0,0.0
Canada,Spain,2024,0,0.0
Canada,Sri Lanka,2000,0,0.0
Canada,Sri Lanka,2001,0,0.0
Canada,Sri Lanka,2002,0,0.0
Canada,Sri Lanka,2003,0,0.0
Canada,Sri Lanka,2004,0,0.0
Canada,Sri Lanka,2005,0,0.0
Canada,Sri Lanka,2006,0,0.0
Canada,Sri Lanka,2007,0,0.0
Canada,Sri Lanka,2008,0,0.0
Canada,Sri Lanka,2009,0,0.0
Canada,Sri Lanka,2010,0,0.0
Canada,Sri Lanka,2011,0,0.0
Canada,Sri Lanka,2013,0,0.0
Canada,Sri Lanka,2014,0,0.0
Canada,Sri Lanka,2015,0,0.0
Canada,Sri Lanka,2016,0,0.0
Canada,Sri Lanka,2017,0,0.0
Canada,Sri Lanka,2018,0,0.0
Canada,Sri Lanka,2019,4,0.001
Canada,Sri Lanka,2020,4,0.001
Canada,Sri Lanka,2021,4,0.001
Canada,Sri Lanka,2022,0,0.0
Canada,Sri Lanka,2023,0,0.0
Canada,Sri Lanka,2024,0,0.0
Canada,Sweden,2000,0,0.0
Canada,Sweden,2001,0,0.0
Canada,Sweden,2002,0,0.0
Canada,Sweden,2003,0,0.0
Canada,Sweden,2004,0,0.0
Canada,Sweden,2005,0,0.0
Canada,Sweden,2006,0,0.0
Canada,Sweden,2007,0,0.0
Canada,Sweden,2008,0,0.0
Canada,Sweden,2009,0,0.0
Canada,Sweden,2010,0,0.0
Canada,Sweden,2011,0,0.0
Canada,Sweden,2013,0,0.0
Canada,Sweden,2014,0,0.0
Canada,Sweden,2015,0,0.0
Canada,Sweden,2016,0,0.0
Canada,Sweden,2017,0,0.0
Canada,Sweden,2018,0,0.0
Canada,Sweden,2019,4,0.001
Canada,Sweden,2020,4,0.001
Canada,Sweden,2021,4,0.001
Canada,Sweden,2022,0,0.0
Canada,Sweden,2023,0,0.0
Canada,Sweden,2024,0,0.0
Canada,UK,2000,0,0.0
Canada,UK,2001,0,0.0
Canada,UK,2002,0,0.0
Canada,UK,2003,0,0.0
Canada,UK,2004,0,0.0
Canada,UK,2005,0,0.0
Canada,UK,2006,0,0.0
Canada,UK,2007,0,0.0
Canada,UK,2008,0,0.0
Canada,UK,2009,0,0.0
Canada,UK,2010,0,0.0
Canada,UK,2011,0,0.0
Canada,UK,2013,0,0.0
Canada,UK,2014,0,0.0
Canada,UK,2015,0,0.0
Canada,UK,2016,0,0.0
Canada,UK,2017,0,0.0
Canada,UK,2018,0,0.0
Canada,UK,2019,4,0.001
Canada,UK,2020,4,0.001
Canada,UK,2021,4,0.001
Canada,UK,2022,0,0.0
Canada,UK,2023,0,0.0
Canada,UK,2024,0,0.0
Canada,USA,2000,0,0.0
Canada,USA,2001,0,0.0
Canada,USA,2002,0,0.0
Canada,USA,2003,0,0.0
Canada,USA,2004,0,0.0
Canada,USA,2005,0,0.0
Canada,USA,2006,0,0.0
Canada,USA,2007,0,0.0
Canada,USA,2008,0,0.0
Canada,USA,2009,0,0.0
Canada,USA,2010,0,0.0
Canada,USA,2011,0,0.0
Canada,USA,2013,0,0.0
Canada,USA,2014,0,0.0
Canada,USA,2015,0,0.0
Canada,USA,2016,0,0.0
Canada,USA,2017,0,0.0
Canada,USA,2018,0,0.0
Canada,USA,2019,4,0.001
Canada,USA,2020,4,0.001
Canada,USA,2021,4,0.001
Canada,USA,2022,0,0.0
Canada,USA,2023,0,0.0
Canada,USA,2024,0,0.0
China,Afghanistan,2000,0,0.0
China,Afghanistan,2001,0,0.0
China,Afghanistan,2002,0,0.0
China,Afghanistan,2003,0,0.0
China,Afghanistan,2004,0,0.0
China,Afghanistan,2005,0,0.0
China,Afghanistan,2006,0,0.0
China,Afghanistan,2007,0,0.0
China,Afghanistan,2008,0,0.0
China,Afghanistan,2009,0,0.0
China,Afghanistan,2010,0,0.0
China,Afghanistan,2011,0,0.0
China,Afghanistan,2013,0,0.0
China,Afghanistan,2014,0,0.0
China,Afghanistan,2015,0,0.001
China,Afghanistan,2016,4,0.001
China,Afghanistan,2017,0,0.001
China,Afghanistan,2018,4,0.001
China,Afghanistan,2019,4,0.001
China,Afghanistan,2020,4,0.001
China,Afghanistan,2021,4,0.001
China,Afghanistan,2022,4,0.001
China,Afghanistan,2023,4,0.001
China,Afghanistan,2024,4,0.001
China,Argentina,2000,0,0.0
China,Argentina,2001,0,0.0
China,Argentina,2002,0,0.0
China,Argentina,2003,0,0.0
China,Argentina,2004,0,0.0
China,Argentina,2005,0,0.0
China,Argentina,2006,0,0.0
China,Argentina,2007,0,0.0
China,Argentina,2008,0,0.0
China,Argentina,2009,0,0.0
China,Argentina,2010,0,0.0
China,Argentina,2011,0,0.0
China,Argentina,2013,0,0.0
China,Argentina,2014,0,0.0
China,Argentina,2015,0,0.001
China,Argentina,2016,4,0.001
China,Argentina,2017,0,0.001
China,Argentina,2018,4,0.001
China,Argentina,2019,4,0.001
China,Argentina,2020,4,0.001
China,Argentina,2021,4,0.001
China,Argentina,2022,4,0.001
China,Argentina,2023,4,0.001
China,Argentina,2024,4,0.001
China,Australia,2000,0,0.0
China,Australia,2001,0,0.0
China,Australia,2002,0,0.0
China,Australia,2003,0,0.0
China,Australia,2004,0,0.0
China,Australia,2005,0,0.0
China,Australia,2006,0,0.0
China,Australia,2007,0,0.0
China,Australia,2008,0,0.0
China,Australia,2009,0,0.0
China,Australia,2010,0,0.0
China,Australia,2011,0,0.0
China,Australia,2013,0,0.0
China,Australia,2014,0,0.0
China,Australia,2015,0,0.001
China,Australia,2016,4,0.001
China,Australia,2017,0,0.001
China,Australia,2018,4,0.001
China,Australia,2019,4,0.001
China,Australia,2020,4,0.001
China,Australia,2021,4,0.001
China,Australia,2022,4,0.001
China,Australia,2023,4,0.001
China,Australia,2024,4,0.001
China,Bangladesh,2000,0,0.0
China,Bangladesh,2001,0,0.0
China,Bangladesh,2002,0,0.0
China,Bangladesh,2003,0,0.0
China,Bangladesh,2004,0,0.0
China,Bangladesh,2005,0,0.0
China,Bangladesh,2006,0,0.0
China,Bangladesh,2007,0,0.0
China,Bangladesh,2008,0,0.0
China,Bangladesh,2009,0,0.0
China,Bangladesh,2010,0,0.0
China,Bangladesh,2011,0,0.0
China,Bangladesh,2013,0,0.0
China,Bangladesh,2014,0,0.0
China,Bangladesh,2015,0,0.001
China,Bangladesh,2016,4,0.001
China,Bangladesh,2017,0,0.001
China,Bangladesh,2018,4,0.001
China,Bangladesh,2019,4,0.001
China,Bangladesh,2020,4,0.001
China,Bangladesh,2021,4,0.001
China,Bangladesh,2022,4,0.001
China,Bangladesh,2023,4,0.001
China,Bangladesh,2024,4,0.001
China,Belgium,2000,0,0.0
China,Belgium,2001,0,0.0
China,Belgium,2002,0,0.0
China,Belgium,2003,0,0.0
China,Belgium,2004,0,0.0
China,Belgium,2005,0,0.0
China,Belgium,2006,0,0.0
China,Belgium,2007,0,0.0
China,Belgium,2008,0,0.0
China,Belgium,2009,0,0.0
China,Belgium,2010,0,0.0
China,Belgium,2011,0,0.0
China,Belgium,2013,0,0.0
China,Belgium,2014,0,0.0
China,Belgium,2015,0,0.001
China,Belgium,2016,4,0.001
China,Belgium,2017,0,0.001
China,Belgium,2018,4,0.001
China,Belgium,2019,4,0.001
China,Belgium,2020,4,0.001
China,Belgium,2021,4,0.001
China,Belgium,2022,4,0.001
China,Belgium,2023,4,0.001
China,Belgium,2024,4,0.001
China,Canada,2000,0,0.0
China,Canada,2001,0,0.0
China,Canada,2002,0,0.0
China,Canada,2003,0,0.0
China,Canada,2004,0,0.0
China,Canada,2005,0,0.0
China,Canada,2006,0,0.0
China,Canada,2007,0,0.0
China,Canada,2008,0,0.0
China,Canada,2009,0,0.0
China,Canada,2010,0,0.0
China,Canada,2011,0,0.0
China,Canada,2013,0,0.0
China,Canada,2014,0,0.0
China,Canada,2015,0,0.001
China,Canada,2016,4,0.001
China,Canada,2017,0,0.001
China,Canada,2018,4,0.001
China,Canada,2019,4,0.001
China,Canada,2020,4,0.001
China,Canada,2021,4,0.001
China,Canada,2022,4,0.001
China,Canada,2023,4,0.001
China,Canada,2024,4,0.001
China,China,2000,0,0.0
China,China,2001,0,0.0
China,China,2002,0,0.0
China,China,2003,0,0.0
China,China,2004,0,0.0
China,China,2005,0,0.0
China,China,2006,0,0.0
China,China,2007,0,0.0
China,China,2008,0,0.0
China,China,2009,0,0.0
China,China,2010,0,0.0
China,China,2011,0,0.0
China,China,2013,0,0.0
China,China,2014,0,0.0
China,China,2015,0,0.001
China,China,2016,4,0.001
China,China,2017,0,0.001
China,China,2018,4,0.001
China,China,2019,4,0.001
China,China,2020,4,0.001
China,China,2021,4,0.001
China,China,2022,4,0.001
China,China,2023,4,0.001
China,China,2024,4,0.001
China,Croatia,2000,0,0.0
China,Croatia,2001,0,0.0
China,Croatia,2002,0,0.0
China,Croatia,2003,0,0.0
China,Croatia,2004,0,0.0
China,Croatia,2005,0,0.0
China,Croatia,2006,0,0.0
China,Croatia,2007,0,0.0
China,Croatia,2008,0,0.0
China,Croatia,2009,0,0.0
China,Croatia,2010,0,0.0
China,Croatia,2011,0,0.0
China,Croatia,2013,0,0.0
China,Croatia,2014,0,0.0
China,Croatia,2015,0,0.001
China,Croatia,2016,4,0.001
China,Croatia,2017,0,0.001
China,Croatia,2018,4,0.001
China,Croatia,2019,4,0.001
China,Croatia,2020,4,0.001
China,Croatia,2021,4,0.001
China,Croatia,2022,4,0.001
China,Croatia,2023,4,0.001
China,Croatia,2024,4,0.001
China,France,2000,0,0.0
China,France,2001,0,0.0
China,France,2002,0,0.0
China,France,2003,0,0.0
China,France,2004,0,0.0
China,France,2005,0,0.0
China,France,2006,0,0.0
China,France,2007,0,0.0
China,France,2008,0,0.0
China,France,2009,0,0.0
China,France,2010,0,0.0
China,France,2011,0,0.0
China,France,2013,0,0.0
China,France,2014,0,0.0
China,France,2015,0,0.001
China,France,2016,4,0.001
China,France,2017,0,0.001
China,France,2018,4,0.001
China,France,2019,4,0.001
China,France,2020,4,0.001
China,France,2021,4,0.001
China,France,2022,4,0.001
China,France,2023,4,0.001
China,France,2024,4,0.001
China,Germany,2000,0,0.0
China,Germany,2001,0,0.0
China,Germany,2002,0,0.0
China,Germany,2003,0,0.0
China,Germany,2004,0,0.0
China,Germany,2005,0,0.0
China,Germany,2006,0,0.0
China,Germany,2007,0,0.0
China,Germany,2008,0,0.0
China,Germany,2009,0,0.0
China,Germany,2010,0,0.0
China,Germany,2011,0,0.0
China,Germany,2013,0,0.0
China,Germany,2014,0,0.0
China,Germany,2015,0,0.001
China,Germany,2016,4,0.001
China,Germany,2017,0,0.001
China,Germany,2018,4,0.001
China,Germany,2019,4,0.001
China,Germany,2020,4,0.001
China,Germany,2021,4,0.001
China,Germany,2022,4,0.001
China,Germany,2023,4,0.001
China,Germany,2024,4,0.001
China,India,2000,0,0.0
China,India,2001,0,0.0
China,India,2002,0,0.0
China,India,2003,0,0.0
China,India,2004,0,0.0
China,India,2005,0,0.0
China,India,2006,0,0.0
China,India,2007,0,0.0
China,India,2008,0,0.0
China,India,2009,0,0.0
China,India,2010,0,0.0
China,India,2011,0,0.0
China,India,2013,0,0.0
China,India,2014,0,0.0
China,India,2015,0,0.001
China,India,2016,4,0.001
China,India,2017,0,0.001
China,India,2018,4,0.001
China,India,2019,4,0.001
China,India,2020,4,0.001
China,India,2021,4,0.001
China,India,2022,4,0.001
China,India,2023,4,0.001
China,India,2024,4,0.001
China,Iran,2000,0,0.0
China,Iran,2001,0,0.0
China,Iran,2002,0,0.0
China,Iran,2003,0,0.0
China,Iran,2004,0,0.0
China,Iran,2005,0,0.0
China,Iran,2006,0,0.0
China,Iran,2007,0,0.0
China,Iran,2008,0,0.0
China,Iran,2009,0,0.0
China,Iran,2010,0,0.0
China,Iran,2011,0,0.0
China,Iran,2013,0,0.0
China,Iran,2014,0,0.0
China,Iran,2015,0,0.001
China,Iran,2016,4,0.001
China,Iran,2017,0,0.001
China,Iran,2018,4,0.001
China,Iran,2019,4,0.001
China,Iran,2020,4,0.001
China,Iran,2021,4,0.001
China,Iran,2022,4,0.001
China,Iran,2023,4,0.001
China,Iran,2024,4,0.001
China,Iraq,2000,0,0.0
China,Iraq,2001,0,0.0
China,Iraq,2002,0,0.0
China,Iraq,2003,0,0.0
China,Iraq,2004,0,0.0
China,Iraq,2005,0,0.0
China,Iraq,2006,0,0.0
China,Iraq,2007,0,0.0
China,Iraq,2008,0,0.0
China,Iraq,2009,0,0.0
China,Iraq,2010,0,0.0
China,Iraq,2011,0,0.0
China,Iraq,2013,0,0.0
China,Iraq,2014,0,0.0
China,Iraq,2015,0,0.001
China,Iraq,2016,4,0.001
China,Iraq,2017,0,0.001
China,Iraq,2018,4,0.001
China,Iraq,2019,4,0.001
China,Iraq,2020,4,0.001
China,Iraq,2021,4,0.001
China,Iraq,2022,4,0.001
China,Iraq,2023,4,0.001
China,Iraq,2024,4,0.001
China,Israel,2000,0,0.0
China,Israel,2001,0,0.0
China,Israel,2002,0,0.0
China,Israel,2003,0,0.0
China,Israel,2004,0,0.0
China,Israel,2005,0,0.0
China,Israel,2006,0,0.0
China,Israel,2007,0,0.0
China,Israel,2008,0,0.0
China,Israel,2009,0,0.0
China,Israel,2010,0,0.0
China,Israel,2011,0,0.0
China,Israel,2013,0,0.0
China,Israel,2014,0,0.0
China,Israel,2015,0,0.001
China,Israel,2016,4,0.001
China,Israel,2017,0,0.001
China,Israel,2018,4,0.001
China,Israel,2019,4,0.001
China,Israel,2020,4,0.001
China,Israel,2021,4,0.001
China,Israel,2022,4,0.001
China,Israel,2023,4,0.001
China,Israel,2024,4,0.001
China,Italy,2000,0,0.0
China,Italy,2001,0,0.0
China,Italy,2002,0,0.0
China,Italy,2003,0,0.0
China,Italy,2004,0,0.0
China,Italy,2005,0,0.0
China,Italy,2006,0,0.0
China,Italy,2007,0,0.0
China,Italy,2008,0,0.0
China,Italy,2009,0,0.0
China,Italy,2010,0,0.0
China,Italy,2011,0,0.0
China,Italy,2013,0,0.0
China,Italy,2014,0,0.0
China,Italy,2015,0,0.001
China,Italy,2016,4,0.001
China,Italy,2017,0,0.001
China,Italy,2018,4,0.001
China,Italy,2019,4,0.001
China,Italy,2020,4,0.001
China,Italy,2021,4,0.001
China,Italy,2022,4,0.001
China,Italy,2023,4,0.001
China,Italy,2024,4,0.001
China,Japan,2000,0,0.0
China,Japan,2001,0,0.0
China,Japan,2002,0,0.0
China,Japan,2003,0,0.0
China,Japan,2004,0,0.0
China,Japan,2005,0,0.0
China,Japan,2006,0,0.0
China,Japan,2007,0,0.0
China,Japan,2008,0,0.0
China,Japan,2009,0,0.0
China,Japan,2010,0,0.0
China,Japan,2011,0,0.0
China,Japan,2013,0,0.0
China,Japan,2014,0,0.0
China,Japan,2015,0,0.001
China,Japan,2016,4,0.001
China,Japan,2017,0,0.001
China,Japan,2018,4,0.001
China,Japan,2019,4,0.001
China,Japan,2020,4,0.001
China,Japan,2021,4,0.001
China,Japan,2022,4,0.001
China,Japan,2023,4,0.001
China,Japan,2024,4,0.001
China,Pakistan,2000,0,0.0
China,Pakistan,2001,0,0.0
China,Pakistan,2002,0,0.0
China,Pakistan,2003,0,0.0
China,Pakistan,2004,0,0.0
China,Pakistan,2005,0,0.0
China,Pakistan,2006,0,0.0
China,Pakistan,2007,0,0.0
China,Pakistan,2008,0,0.0
China,Pakistan,2009,0,0.0
China,Pakistan,2010,0,0.0
China,Pakistan,2011,0,0.0
China,Pakistan,2013,0,0.0
China,Pakistan,2014,0,0.0
China,Pakistan,2015,0,0.001
China,Pakistan,2016,4,0.001
China,Pakistan,2017,0,0.001
China,Pakistan,2018,4,0.001
China,Pakistan,2019,4,0.001
China,Pakistan,2020,4,0.001
China,Pakistan,2021,4,0.001
China,Pakistan,2022,4,0.001
China,Pakistan,2023,4,0.001
China,Pakistan,2024,4,0.001
China,Portugal,2000,0,0.0
China,Portugal,2001,0,0.0
China,Portugal,2002,0,0.0
China,Portugal,2003,0,0.0
China,Portugal,2004,0,0.0
China,Portugal,2005,0,0.0
China,Portugal,2006,0,0.0
China,Portugal,2007,0,0.0
China,Portugal,2008,0,0.0
China,Portugal,2009,0,0.0
China,Portugal,2010,0,0.0
China,Portugal,2011,0,0.0
China,Portugal,2013,0,0.0
China,Portugal,2014,0,0.0
China,Portugal,2015,0,0.001
China,Portugal,2016,4,0.001
China,Portugal,2017,0,0.001
China,Portugal,2018,4,0.001
China,Portugal,2019,4,0.001
China,Portugal,2020,4,0.001
China,Portugal,2021,4,0.001
China,Portugal,2022,4,0.001
China,Portugal,2023,4,0.001
China,Portugal,2024,4,0.001
China,Russia,2000,0,0.0
China,Russia,2001,0,0.0
China,Russia,2002,0,0.0
China,Russia,2003,0,0.0
China,Russia,2004,0,0.0
China,Russia,2005,0,0.0
China,Russia,2006,0,0.0
China,Russia,2007,0,0.0
China,Russia,2008,0,0.0
China,Russia,2009,0,0.0
China,Russia,2010,0,0.0
China,Russia,2011,0,0.0
China,Russia,2013,0,0.0
China,Russia,2014,0,0.0
China,Russia,2015,0,0.001
China,Russia,2016,4,0.001
China,Russia,2017,0,0.001
China,Russia,2018,4,0.001
China,Russia,2019,4,0.001
China,Russia,2020,4,0.001
China,Russia,2021,4,0.001
China,Russia,2022,4,0.001
China,Russia,2023,4,0.001
China,Russia,2024,4,0.001
China,Saudi Arabia,2000,0,0.0
China,Saudi Arabia,2001,0,0.0
China,Saudi Arabia,2002,0,0.0
China,Saudi Arabia,2003,0,0.0
China,Saudi Arabia,2004,0,0.0
China,Saudi Arabia,2005,0,0.0
China,Saudi Arabia,2006,0,0.0
China,Saudi Arabia,2007,0,0.0
China,Saudi Arabia,2008,0,0.0
China,Saudi Arabia,2009,0,0.0
China,Saudi Arabia,2010,0,0.0
China,Saudi Arabia,2011,0,0.0
China,Saudi Arabia,2013,0,0.0
China,Saudi Arabia,2014,0,0.0
China,Saudi Arabia,2015,0,0.001
China,Saudi Arabia,2016,4,0.001
China,Saudi Arabia,2017,0,0.001
China,Saudi Arabia,2018,4,0.001
China,Saudi Arabia,2019,4,0.001
China,Saudi Arabia,2020,4,0.001
China,Saudi Arabia,2021,4,0.001
China,Saudi Arabia,2022,4,0.001
China,Saudi Arabia,2023,4,0.001
China,Saudi Arabia,2024,4,0.001
China,Spain,2000,0,0.0
China,Spain,2001,0,0.0
China,Spain,2002,0,0.0
China,Spain,2003,0,0.0
China,Spain,2004,0,0.0
China,Spain,2005,0,0.0
China,Spain,2006,0,0.0
China,Spain,2007,0,0.0
China,Spain,2008,0,0.0
China,Spain,2009,0,0.0
China,Spain,2010,0,0.0
China,Spain,2011,0,0.0
China,Spain,2013,0,0.0
China,Spain,2014,0,0.0
China,Spain,2015,0,0.001
China,Spain,2016,4,0.001
China,Spain,2017,0,0.001
China,Spain,2018,4,0.001
China,Spain,2019,4,0.001
China,Spain,2020,4,0.001
China,Spain,2021,4,0.001
China,Spain,2022,4,0.001
China,Spain,2023,4,0.001
China,Spain,2024,4,0.001
China,Sri Lanka,2000,0,0.0
China,Sri Lanka,2001,0,0.0
China,Sri Lanka,2002,0,0.0
China,Sri Lanka,2003,0,0.0
China,Sri Lanka,2004,0,0.0
China,Sri Lanka,2005,0,0.0
China,Sri Lanka,2006,0,0.0
China,Sri Lanka,2007,0,0.0
China,Sri Lanka,2008,0,0.0
China,Sri Lanka,2009,0,0.0
China,Sri Lanka,2010,0,0.0
China,Sri Lanka,2011,0,0.0
China,Sri Lanka,2013,0,0.0
China,Sri Lanka,2014,0,0.0
China,Sri Lanka,2015,0,0.001
China,Sri Lanka,2016,4,0.001
China,Sri Lanka,2017,0,0.001
China,Sri Lanka,2018,4,0.001
China,Sri Lanka,2019,4,0.001
China,Sri Lanka,2020,4,0.001
China,Sri Lanka,2021,4,0.001
China,Sri Lanka,2022,4,0.001
China,Sri Lanka,2023,4,0.001
China,Sri Lanka,2024,4,0.001
China,Sweden,2000,0,0.0
China,Sweden,2001,0,0.0
China,Sweden,2002,0,0.0
China,Sweden,2003,0,0.0
China,Sweden,2004,0,0.0
China,Sweden,2005,0,0.0
China,Sweden,2006,0,0.0
China,Sweden,2007,0,0.0
China,Sweden,2008,0,0.0
China,Sweden,2009,0,0.0
China,Sweden,2010,0,0.0
China,Sweden,2011,0,0.0
China,Sweden,2013,0,0.0
China,Sweden,2014,0,0.0
China,Sweden,2015,0,0.001
China,Sweden,2016,4,0.001
China,Sweden,2017,0,0.001
China,Sweden,2018,4,0.001
China,Sweden,2019,4,0.001
China,Sweden,2020,4,0.001
China,Sweden,2021,4,0.001
China,Sweden,2022,4,0.001
China,Sweden,2023,4,0.001
China,Sweden,2024,4,0.001
China,UK,2000,0,0.0
China,UK,2001,0,0.0
China,UK,2002,0,0.0
China,UK,2003,0,0.0
China,UK,2004,0,0.0
China,UK,2005,0,0.0
China,UK,2006,0,0.0
China,UK,2007,0,0.0
China,UK,2008,0,0.0
China,UK,2009,0,0.0
China,UK,2010,0,0.0
China,UK,2011,0,0.0
China,UK,2013,0,0.0
China,UK,2014,0,0.0
China,UK,2015,0,0.001
China,UK,2016,4,0.001
China,UK,2017,0,0.001
China,UK,2018,4,0.001
China,UK,2019,4,0.001
China,UK,2020,4,0.001
China,UK,2021,4,0.001
China,UK,2022,4,0.001
China,UK,2023,4,0.001
China,UK,2024,4,0.001
China,USA,2000,0,0.0
China,USA,2001,0,0.0
China,USA,2002,0,0.0
China,USA,2003,0,0.0
China,USA,2004,0,0.0
China,USA,2005,0,0.0
China,USA,2006,0,0.0
China,USA,2007,0,0.0
China,USA,2008,0,0.0
China,USA,2009,0,0.0
China,USA,2010,0,0.0
China,USA,2011,0,0.0
China,USA,2013,0,0.0
China,USA,2014,0,0.0
China,USA,2015,0,0.001
China,USA,2016,4,0.001
China,USA,2017,0,0.001
China,USA,2018,4,0.001
China,USA,2019,4,0.001
China,USA,2020,4,0.001
China,USA,2021,4,0.001
China,USA,2022,4,0.001
China,USA,2023,4,0.001
China,USA,2024,4,0.001
Croatia,Afghanistan,2000,0,0.0
Croatia,Afghanistan,2001,0,0.0
Croatia,Afghanistan,2002,0,0.0
Croatia,Afghanistan,2003,0,0.0
Croatia,Afghanistan,2004,0,0.0
Croatia,Afghanistan,2005,0,0.0
Croatia,Afghanistan,2006,0,0.0
Croatia,Afghanistan,2007,0,0.0
Croatia,Afghanistan,2008,0,0.0
Croatia,Afghanistan,2009,0,0.0
Croatia,Afghanistan,2010,0,0.0
Croatia,Afghanistan,2011,0,0.0
Croatia,Afghanistan,2013,0,0.0
Croatia,Afghanistan,2014,0,0.0
